"Rank","Author","Genre","AuthorAvg","Title","SeriesName","SeriesNum","PubYear","Pages","AgeCategory","AvgRating","ReviewCount","Url"
"43","Neil Gaiman","Fantasy","4.28","The Sandman: Book of Dreams",,,"1996","402",,"4.28","9033","https://www.goodreads.com/book/show/92377.The_Sandman"
"43","Neil Gaiman","Fantasy","4.28","Neil Gaiman and Charles Vess' Stardust #1",,,"1997","50","Young Adult","4.29","8928","https://www.goodreads.com/book/show/24520334-neil-gaiman-and-charles-vess-stardust-1"
"43","Neil Gaiman","Fantasy","4.28","Shoggoth's Old Peculiar",,,"1998","44",,"4","1225","https://www.goodreads.com/book/show/47728.Shoggoth_s_Old_Peculiar"
"43","Neil Gaiman","Fantasy","4.28","Smoke and Mirrors: Short Fiction and Illusions",,,"1998","365",,"4.01","73385","https://www.goodreads.com/book/show/16790.Smoke_and_Mirrors"
"43","Neil Gaiman","Fantasy","4.28","Stardust",,,"1999","248","Young Adult","4.1","478220","https://www.goodreads.com/book/show/16793.Stardust"
"43","Neil Gaiman","Fantasy","4.28","The Sandman: The Dream Hunters",,,"1999","128",,"4.41","21224","https://www.goodreads.com/book/show/166580.The_Sandman"
"43","Neil Gaiman","Fantasy","4.28","American Gods: Tenth Anniversary (American Gods, #1)","American Gods,","1","2001","635",,"4.1","984116","https://www.goodreads.com/book/show/30165203-american-gods"
"43","Neil Gaiman","Fantasy","4.28","Black Dog (American Gods, #1.2)","American Gods,","1.2","2016","96",,"4.11","2876","https://www.goodreads.com/book/show/31199023-black-dog"
"43","Neil Gaiman","Fantasy","4.28","Other People",,,"2001","3",,"4","1096","https://www.goodreads.com/book/show/16176131-other-people"
"43","Neil Gaiman","Fantasy","4.28","The Quotable Sandman",,,"2001","96",,"4.52","4498","https://www.goodreads.com/book/show/104602.The_Quotable_Sandman"
"43","Neil Gaiman","Fantasy","4.28","Coraline",,,"2002","176","Children; Middle Grade; Young Adult","4.13","769596","https://www.goodreads.com/book/show/17061.Coraline"
"43","Neil Gaiman","Fantasy","4.28","A Study in Emerald",,,"2003","1",,"4.16","9261","https://www.goodreads.com/book/show/6599565-a-study-in-emerald"
"43","Neil Gaiman","Fantasy","4.28","The Sandman: Endless Nights",,,"2003","160",,"4.32","30012","https://www.goodreads.com/book/show/47720.The_Sandman"
"43","Neil Gaiman","Fantasy","4.28","The Wolves in the Walls",,,"2003","56","Children; Young Adult","4.03","18414","https://www.goodreads.com/book/show/22341.The_Wolves_in_the_Walls"
"43","Neil Gaiman","Fantasy","4.28","Sandman. Tom 1. Sen sprawiedliwych",,,"2004","100",,"4.27","8384","https://www.goodreads.com/book/show/17255666-sandman-tom-1-sen-sprawiedliwych"
"43","Neil Gaiman","Fantasy","4.28","The Neil Gaiman Audio Collection",,,"2004","1","Children; Middle Grade; Young Adult","4.21","2274","https://www.goodreads.com/book/show/22337.The_Neil_Gaiman_Audio_Collection"
"43","Neil Gaiman","Fantasy","4.28","Anansi Boys",,,"2005","387",,"4.04","228975","https://www.goodreads.com/book/show/2744.Anansi_Boys"
"43","Neil Gaiman","Fantasy","4.28","The Dangerous Alphabet",,,"2008","32","Children; Young Adult","4.05","4451","https://www.goodreads.com/book/show/1967071.The_Dangerous_Alphabet"
"43","Neil Gaiman","Fantasy","4.28","The Graveyard Book",,,"2008","312","Children; Middle Grade; Young Adult","4.15","563197","https://www.goodreads.com/book/show/2213661.The_Graveyard_Book"
"43","Neil Gaiman","Fantasy","4.28","Blueberry Girl",,,"2009","32","Children; Young Adult","4.18","6303","https://www.goodreads.com/book/show/1967067.Blueberry_Girl"
"43","Neil Gaiman","Fantasy","4.28","Coraline and Other Stories",,,"2009","278","Children; Young Adult","4.11","1980","https://www.goodreads.com/book/show/6771443-coraline-and-other-stories"
"43","Neil Gaiman","Fantasy","4.28","The Graveyard Book Graphic Novel, Volume 2",,,"2009","176","Middle Grade; Young Adult","4.31","7347","https://www.goodreads.com/book/show/20452208-the-graveyard-book-graphic-novel-volume-2"
"43","Neil Gaiman","Fantasy","4.28","Instructions",,,"2010","40","Children; Young Adult","4.25","7827","https://www.goodreads.com/book/show/7023148-instructions"
"43","Neil Gaiman","Fantasy","4.28","The Absolute Sandman, Volume 5",,,"2011","520",,"4.64","3409","https://www.goodreads.com/book/show/10864102-the-absolute-sandman-volume-5"
"43","Neil Gaiman","Fantasy","4.28","American Gods / Anansi Boys: Coffret, 2 volumes",,,"2012","1181",,"4.32","2591","https://www.goodreads.com/book/show/2136943.American_Gods_Anansi_Boys"
"43","Neil Gaiman","Fantasy","4.28","Click-Clack the Rattlebag",,,"2012","1","Young Adult","4.08","2857","https://www.goodreads.com/book/show/16109478-click-clack-the-rattlebag"
"43","Neil Gaiman","Fantasy","4.28","Death (Death of the Endless, #1-2)","Death of the Endless,","1","2012","320",,"4.47","8712","https://www.goodreads.com/book/show/13532194-death"
"43","Neil Gaiman","Fantasy","4.28","Doctor Who: Nothing O'Clock",,,"2013","45","Young Adult","4.18","3917","https://www.goodreads.com/book/show/18754367-doctor-who"
"43","Neil Gaiman","Fantasy","4.28","Fortunately, the Milk",,,"2013","128","Children; Middle Grade; Young Adult","4.05","66799","https://www.goodreads.com/book/show/17349203-fortunately-the-milk"
"43","Neil Gaiman","Fantasy","4.28","Neverwhere: BBC Dramatisation",,,"2013","4",,"4.32","5593","https://www.goodreads.com/book/show/20362706-neverwhere"
"43","Neil Gaiman","Fantasy","4.28","The Ocean at the End of the Lane",,,"2013","195","Young Adult","4.01","653461","https://www.goodreads.com/book/show/18505792-the-ocean-at-the-end-of-the-lane"
"43","Neil Gaiman","Fantasy","4.28","The Sandman Omnibus Vol. 1",,,"2013","1040",,"4.64","3782","https://www.goodreads.com/book/show/17137673-the-sandman-omnibus-vol-1"
"43","Neil Gaiman","Fantasy","4.28","The Sandman Omnibus Vol. 2",,,"2013","1040",,"4.71","1983","https://www.goodreads.com/book/show/17671956-the-sandman-omnibus-vol-2"
"43","Neil Gaiman","Fantasy","4.28","The Sandman: Overture #1",,,"2013","18",,"4.26","4808","https://www.goodreads.com/book/show/18780631-the-sandman"
"43","Neil Gaiman","Fantasy","4.28","The Graveyard Book Graphic Novel, Volume 1",,,"2014","192","Middle Grade; Young Adult","4.31","18128","https://www.goodreads.com/book/show/18738869-the-graveyard-book-graphic-novel-volume-1"
"43","Neil Gaiman","Fantasy","4.28","The Sandman: Overture #2",,,"2014","17",,"4.52","1180","https://www.goodreads.com/book/show/19438978-the-sandman"
"43","Neil Gaiman","Fantasy","4.28","How the Marquis Got His Coat Back",,,"2015","37",,"4.04","14124","https://www.goodreads.com/book/show/26838903-how-the-marquis-got-his-coat-back"
"43","Neil Gaiman","Fantasy","4.28","The Sandman: Overture",,,"2015","224",,"4.05","66705","https://www.goodreads.com/book/show/18310944-the-sandman"
"43","Neil Gaiman","Fantasy","4.28","Norse Mythology",,,"2017","301",,"4.1","340382","https://www.goodreads.com/book/show/37903770-norse-mythology"
"43","Neil Gaiman","Fantasy","4.28","American Gods, Vol. 1: Shadows",,,"2018","262",,"4.15","4665","https://www.goodreads.com/book/show/35543916-american-gods-vol-1"
"43","Neil Gaiman","Fantasy","4.28","Art Matters: Because Your Imagination Can Change the World",,,"2018","95",,"4.28","19833","https://www.goodreads.com/book/show/40090596-art-matters"
"43","Neil Gaiman","Fantasy","4.28","American Gods, Vol. 2: My Ainsel",,,"2019","232",,"4.2","1750","https://www.goodreads.com/book/show/37955366-american-gods-vol-2"
"43","Neil Gaiman","Fantasy","4.28","The Quite Nice and Fairly Accurate Good Omens Script Book",,,"2019","512",,"4.64","11492","https://www.goodreads.com/book/show/42285661-the-quite-nice-and-fairly-accurate-good-omens-script-book"
"43","Neil Gaiman","Fantasy","4.28","American Gods, Vol. 3: The Moment of the Storm",,,"2020","224",,"4.28","1086","https://www.goodreads.com/book/show/37955367-american-gods-vol-3"
"43","Neil Gaiman","Fantasy","4.28","The Neil Gaiman Reader: Selected Fiction",,,"2020","752",,"4.44","2131","https://www.goodreads.com/book/show/50358085-the-neil-gaiman-reader"
"43","Neil Gaiman","Fantasy","4.28","The Sandman: The Deluxe Edition, Book One",,,"2020","528",,"4.37","1724","https://www.goodreads.com/book/show/48932528-the-sandman"
"43","Neil Gaiman","Fantasy","4.28","Chivalry",,,"2022","72",,"4.2","5651","https://www.goodreads.com/book/show/57344241-chivalry"
"43","Neil Gaiman","Fantasy","4.28","Norse Mythology, Vol. 1",,,,"160",,"4.1","1798","https://www.goodreads.com/book/show/54808890-norse-mythology-vol-1"
"43","Neil Gaiman","Fantasy","4.28","The Graveyard Book (The Graveyard Book, #1-2)","The Graveyard Book,","1",,"358","Children; Middle Grade; Young Adult","4.28","1964","https://www.goodreads.com/book/show/28371842-the-graveyard-book"
"43","Neil Gaiman","Fantasy","4.28","The Sandman #3:  ... Dream a Little Dream of Me",,,,"32",,"4.37","1242","https://www.goodreads.com/book/show/23495022-the-sandman-3"
"44","Alan             Moore","Other","4.25","V for Vendetta #1",,,"1982","29",,"4.08","89313","https://www.goodreads.com/book/show/18981933-v-for-vendetta-1"
"44","Alan             Moore","Other","4.25","Swamp Thing, Vol. 1: Saga of the Swamp Thing",,,"1983","173",,"4.24","28997","https://www.goodreads.com/book/show/102324.Swamp_Thing_Vol_1"
"44","Alan             Moore","Other","4.25","Absolute Swamp Thing by Alan Moore Vol. 1",,,"1985","448",,"4.51","1268","https://www.goodreads.com/book/show/41839478-absolute-swamp-thing-by-alan-moore-vol-1"
"44","Alan             Moore","Other","4.25","For the Man Who Has Everything",,,"1985","43",,"4.26","1131","https://www.goodreads.com/book/show/6537607-for-the-man-who-has-everything"
"44","Alan             Moore","Other","4.25","Swamp Thing, Vol. 2: Love and Death",,,"1985","207",,"4.41","12063","https://www.goodreads.com/book/show/109244.Swamp_Thing_Vol_2"
"44","Alan             Moore","Other","4.25","Swamp Thing, Vol. 3: The Curse",,,"1985","192",,"4.38","10456","https://www.goodreads.com/book/show/102323.Swamp_Thing_Vol_3"
"44","Alan             Moore","Other","4.25","Superman: Whatever Happened to the Man of Tomorrow?",,,"1986","128",,"4.06","3188","https://www.goodreads.com/book/show/5563473-superman"
"44","Alan             Moore","Other","4.25","Swamp Thing, Vol. 4: A Murder of Crows",,,"1986","206",,"4.36","8519","https://www.goodreads.com/book/show/109243.Swamp_Thing_Vol_4"
"44","Alan             Moore","Other","4.25","The Ballad of Halo Jones",,,"1986","200",,"4.09","2129","https://www.goodreads.com/book/show/59710.The_Ballad_of_Halo_Jones"
"44","Alan             Moore","Other","4.25","Watchmen #3: The Judge Of All The Earth",,,"1986","35",,"4.27","1073","https://www.goodreads.com/book/show/17857876-watchmen-3"
"44","Alan             Moore","Other","4.25","Watchmen #4: Watchmaker",,,"1986","37",,"4.55","1034","https://www.goodreads.com/book/show/28486475-watchmen-4"
"44","Alan             Moore","Other","4.25","Watchmen #1: At Midnight, All The Agents… (Watchmen, #1)","Watchmen,","1","1986","34",,"4.33","185341","https://www.goodreads.com/book/show/17856572-watchmen-1"
"44","Alan             Moore","Other","4.25","Watchmen #2: Absent Friends (Watchmen, #2)","Watchmen,","2","1986","35",,"4.29","1248","https://www.goodreads.com/book/show/17856703-watchmen-2"
"44","Alan             Moore","Other","4.25","Swamp Thing, Vol. 5: Earth to Earth",,,"1987","160",,"4.36","7506","https://www.goodreads.com/book/show/109242.Swamp_Thing_Vol_5"
"44","Alan             Moore","Other","4.25","Swamp Thing, Vol. 6: Reunion",,,"1987","200",,"4.28","6081","https://www.goodreads.com/book/show/109245.Swamp_Thing_Vol_6"
"44","Alan             Moore","Other","4.25","Watchmen",,,"1987","416",,"4.39","590292","https://www.goodreads.com/book/show/472331.Watchmen"
"44","Alan             Moore","Other","4.25","Batman: The Killing Joke",,,"1988","50",,"4.36","238580","https://www.goodreads.com/book/show/96358.Batman"
"44","Alan             Moore","Other","4.25","Miracleman, Book One: A Dream of Flying",,,"1990","176",,"4.24","4967","https://www.goodreads.com/book/show/198472.Miracleman_Book_One"
"44","Alan             Moore","Other","4.25","Miracleman, Book Two: The Red King Syndrome",,,"1990","224",,"4.32","2919","https://www.goodreads.com/book/show/198475.Miracleman_Book_Two"
"44","Alan             Moore","Other","4.25","V for Vendetta",,,"1990","296",,"4.26","322599","https://www.goodreads.com/book/show/5805.V_for_Vendetta"
"44","Alan             Moore","Other","4.25","Miracleman, Book Three: Olympus",,,"1991","328",,"4.36","2593","https://www.goodreads.com/book/show/41179.Miracleman_Book_Three"
"44","Alan             Moore","Other","4.25","From Hell",,,"1999","576",,"4.19","44124","https://www.goodreads.com/book/show/23529.From_Hell"
"44","Alan             Moore","Other","4.25","Top 10",,,"1999","352",,"4.27","1115","https://www.goodreads.com/book/show/23012591-top-10"
"44","Alan             Moore","Other","4.25","Top 10, Vol. 1",,,"2000","208",,"4.11","9982","https://www.goodreads.com/book/show/598638.Top_10_Vol_1"
"44","Alan             Moore","Other","4.25","Promethea, Vol. 2",,,"2001","176",,"4.09","5482","https://www.goodreads.com/book/show/325753.Promethea_Vol_2"
"44","Alan             Moore","Other","4.25","Top 10, Vol. 2",,,"2001","144",,"4.27","5695","https://www.goodreads.com/book/show/154929.Top_10_Vol_2"
"44","Alan             Moore","Other","4.25","Promethea, Vol. 3",,,"2002","160",,"4.13","4577","https://www.goodreads.com/book/show/325754.Promethea_Vol_3"
"44","Alan             Moore","Other","4.25","DC Universe: The Stories of Alan Moore",,,"2003","304",,"4.12","3606","https://www.goodreads.com/book/show/59705.DC_Universe"
"44","Alan             Moore","Other","4.25","Promethea, Vol. 4",,,"2003","192",,"4.17","4763","https://www.goodreads.com/book/show/325752.Promethea_Vol_4"
"44","Alan             Moore","Other","4.25","Promethea, Vol. 5",,,"2005","200",,"4.23","4051","https://www.goodreads.com/book/show/325751.Promethea_Vol_5"
"44","Alan             Moore","Other","4.25","Absolute Promethea, Book One",,,"2009","466",,"4.24","1821","https://www.goodreads.com/book/show/6272009-absolute-promethea-book-one"
"44","Alan             Moore","Other","4.25","Jerusalem",,,"2016","1266",,"4.02","3247","https://www.goodreads.com/book/show/38246560-jerusalem"
"44","Alan             Moore","Other","4.25","Providence Act 2",,,"2017","144",,"4.02","1821","https://www.goodreads.com/book/show/31139997-providence-act-2"
"44","Alan             Moore","Other","4.25","Providence Act 3",,,"2017","176",,"4.07","1618","https://www.goodreads.com/book/show/34849267-providence-act-3"
"45","Brent Weeks","Fantasy","4.27","Perfect Shadow (Night Angel, #0.5)","Night Angel,","0.5","2011","70",,"4.13","18464","https://www.goodreads.com/book/show/10843036-perfect-shadow"
"45","Brent Weeks","Fantasy","4.27","The Way of Shadows (Night Angel, #1)","Night Angel,","1","2008","645",,"4.15","175710","https://www.goodreads.com/book/show/3227063-the-way-of-shadows"
"45","Brent Weeks","Fantasy","4.27","The Night Angel Trilogy (Night Angel, #1-3)","Night Angel,","1","2009","1392",,"4.43","27820","https://www.goodreads.com/book/show/6122735-the-night-angel-trilogy"
"45","Brent Weeks","Fantasy","4.27","Shadow's Edge (Night Angel, #2)","Night Angel,","2","2008","636","Young Adult","4.25","108516","https://www.goodreads.com/book/show/3754016-shadow-s-edge"
"45","Brent Weeks","Fantasy","4.27","Beyond the Shadows (Night Angel, #3)","Night Angel,","3","2008","689","Young Adult","4.27","103224","https://www.goodreads.com/book/show/3754026-beyond-the-shadows"
"45","Brent Weeks","Fantasy","4.27","The Black Prism (Lightbringer, #1)","Lightbringer,","1","2010","629",,"4.23","130739","https://www.goodreads.com/book/show/7165300-the-black-prism"
"45","Brent Weeks","Fantasy","4.27","The Blinding Knife (Lightbringer, #2)","Lightbringer,","2","2012","671",,"4.41","92770","https://www.goodreads.com/book/show/12499290-the-blinding-knife"
"45","Brent Weeks","Fantasy","4.27","The Broken Eye (Lightbringer, #3)","Lightbringer,","3","2014","688",,"4.45","68339","https://www.goodreads.com/book/show/12652457-the-broken-eye"
"45","Brent Weeks","Fantasy","4.27","The Blood Mirror (Lightbringer, #4)","Lightbringer,","4","2015","704",,"4.33","52112","https://www.goodreads.com/book/show/29449386-the-blood-mirror"
"45","Brent Weeks","Fantasy","4.27","The Burning White (Lightbringer, #5)","Lightbringer,","5","2019","960",,"4.26","37051","https://www.goodreads.com/book/show/30169100-the-burning-white"
"45","Brent Weeks","Fantasy","4.27","Night Angel Nemesis (The Kylar Chronicles, #1)","The Kylar Chronicles,","1","2023","838",,"4.04","6124","https://www.goodreads.com/book/show/61280566-night-angel-nemesis"
"46","Isaac Asimov","Science-Fiction","4.21","I, Robot (Robot, #0.1)","Robot,","0.1","1950","224",,"4.21","373989","https://www.goodreads.com/book/show/41804.I_Robot"
"46","Isaac Asimov","Science-Fiction","4.21","The Complete Robot (Robot, #0.3)","Robot,","0.3","1982","688",,"4.33","19087","https://www.goodreads.com/book/show/50091.The_Complete_Robot"
"46","Isaac Asimov","Science-Fiction","4.21","Robot Dreams (Robot, #0.4)","Robot,","0.4","1983","352",,"4.16","13178","https://www.goodreads.com/book/show/41818.Robot_Dreams"
"46","Isaac Asimov","Science-Fiction","4.21","Robot Visions (Robot, #0.5)","Robot,","0.5","1990","496",,"4.23","11577","https://www.goodreads.com/book/show/41823.Robot_Visions"
"46","Isaac Asimov","Science-Fiction","4.21","Bóvedas de acero (Robot, #1)","Robot,","1","1953","272",,"4.19","110588","https://www.goodreads.com/book/show/236966519-b-vedas-de-acero"
"46","Isaac Asimov","Science-Fiction","4.21","The Naked Sun (Robot, #2)","Robot,","2","1958","204",,"4.19","62545","https://www.goodreads.com/book/show/30016.The_Naked_Sun"
"46","Isaac Asimov","Science-Fiction","4.21","The Robots of Dawn (Robot, #3)","Robot,","3","1983","435",,"4.2","54142","https://www.goodreads.com/book/show/41810.The_Robots_of_Dawn"
"46","Isaac Asimov","Science-Fiction","4.21","Robots and Empire (Robot, #4)","Robot,","4","1985","512",,"4.23","35848","https://www.goodreads.com/book/show/76688.Robots_and_Empire"
"46","Isaac Asimov","Science-Fiction","4.21","Foundation (Foundation, #1)","Foundation,","1","1951","244",,"4.17","587490","https://www.goodreads.com/book/show/29579.Foundation"
"46","Isaac Asimov","Science-Fiction","4.21","The Foundation Trilogy (Foundation, #1-3)","Foundation,","1","1953","679",,"4.42","107749","https://www.goodreads.com/book/show/46654.The_Foundation_Trilogy"
"46","Isaac Asimov","Science-Fiction","4.21","Foundation and Empire (Foundation, #2)","Foundation,","2","1952","256",,"4.22","223008","https://www.goodreads.com/book/show/29581.Foundation_and_Empire"
"46","Isaac Asimov","Science-Fiction","4.21","Second Foundation (Foundation, #3)","Foundation,","3","1953","256",,"4.27","199979","https://www.goodreads.com/book/show/29580.Second_Foundation"
"46","Isaac Asimov","Science-Fiction","4.21","Foundation's Edge (Foundation, #4)","Foundation,","4","1982","450",,"4.18","97239","https://www.goodreads.com/book/show/76683.Foundation_s_Edge"
"46","Isaac Asimov","Science-Fiction","4.21","Foundation and Earth (Foundation, #5)","Foundation,","5","1986","499",,"4.07","79058","https://www.goodreads.com/book/show/29582.Foundation_and_Earth"
"46","Isaac Asimov","Science-Fiction","4.21","Forward the Foundation (Foundation, #7)","Foundation,","7","1993","464",,"4.16","60787","https://www.goodreads.com/book/show/76679.Forward_the_Foundation"
"46","Isaac Asimov","Science-Fiction","4.21","The End of Eternity",,,"1955","192",,"4.24","61544","https://www.goodreads.com/book/show/509784.The_End_of_Eternity"
"46","Isaac Asimov","Science-Fiction","4.21","The Last Question",,,"1956","9",,"4.53","29391","https://www.goodreads.com/book/show/4808763-the-last-question"
"46","Isaac Asimov","Science-Fiction","4.21","Earth Is Room Enough",,,"1957","208",,"4.05","10150","https://www.goodreads.com/book/show/245645.Earth_Is_Room_Enough"
"46","Isaac Asimov","Science-Fiction","4.21","Nightfall and Other Stories",,,"1969","350",,"4.25","14985","https://www.goodreads.com/book/show/70771.Nightfall_and_Other_Stories"
"46","Isaac Asimov","Science-Fiction","4.21","The Gods Themselves",,,"1972","288",,"4.09","67949","https://www.goodreads.com/book/show/41821.The_Gods_Themselves"
"46","Isaac Asimov","Science-Fiction","4.21","The Bicentennial Man and Other Stories",,,"1976","211",,"4.14","16289","https://www.goodreads.com/book/show/70787.The_Bicentennial_Man_and_Other_Stories"
"46","Isaac Asimov","Science-Fiction","4.21","Prelude to Foundation",,,"1988","460",,"4.16","95072","https://www.goodreads.com/book/show/30013.Prelude_to_Foundation"
"46","Isaac Asimov","Science-Fiction","4.21","Nightfall",,,"1990","339",,"4.06","37632","https://www.goodreads.com/book/show/99245.Nightfall"
"47","Andrzej Sapkowski","Fantasy","4.26","El último deseo / La espada del destino",,,"2007","665","Young Adult","4.3","3170","https://www.goodreads.com/book/show/11661389-el-ltimo-deseo-la-espada-del-destino"
"47","Andrzej Sapkowski","Fantasy","4.26","La dama del lago vol. 1 (La Saga de Geralt de Rivia, #5)","La Saga de Geralt de Rivia,","5","2007","256",,"4.18","2594","https://www.goodreads.com/book/show/7430094-la-dama-del-lago-vol-1"
"47","Andrzej Sapkowski","Fantasy","4.26","La dama del lago Vol. 2 (La Saga de Geralt de Rivia, #5)","La Saga de Geralt de Rivia,","5","2007","256",,"4.21","2353","https://www.goodreads.com/book/show/8504174-la-dama-del-lago-vol-2"
"47","Andrzej Sapkowski","Fantasy","4.26","Rozdroże kruków (Saga o Wiedźminie, #0.1)","Saga o Wiedźminie,","0.1","2007","292",,"4.04","8015","https://www.goodreads.com/book/show/221786526-rozdro-e-kruk-w"
"47","Andrzej Sapkowski","Fantasy","4.26","Wiedźmin (Saga o Wiedźminie, #0.5-0.6, #1-5)","Saga o Wiedźminie,","0.5","2007","2530",,"4.68","4096","https://www.goodreads.com/book/show/13588846-wied-min"
"47","Andrzej Sapkowski","Fantasy","4.26","Pani Jeziora (Saga o Wiedźminie, #5)","Saga o Wiedźminie,","5","2007","520",,"4.09","97226","https://www.goodreads.com/book/show/68452.Pani_Jeziora"
"47","Andrzej Sapkowski","Fantasy","4.26","Witcher Series 6 Books Set Collection (The Witcher #1-6)","The Witcher","1","2007",,,"4.48","3670","https://www.goodreads.com/book/show/41187016-witcher-series-6-books-set-collection"
"47","Andrzej Sapkowski","Fantasy","4.26","The Last Wish (The Witcher, #0.5)","The Witcher,","0.5","2007","400",,"4.14","405519","https://www.goodreads.com/book/show/40603587-the-last-wish"
"47","Andrzej Sapkowski","Fantasy","4.26","Sword of Destiny (The Witcher, #0.7)","The Witcher,","0.7","2007","405",,"4.27","216135","https://www.goodreads.com/book/show/25454056-sword-of-destiny"
"47","Andrzej Sapkowski","Fantasy","4.26","Blood of Elves (The Witcher, #1)","The Witcher,","1","2007","398",,"4.1","240118","https://www.goodreads.com/book/show/6043781-blood-of-elves"
"47","Andrzej Sapkowski","Fantasy","4.26","The Witcher Boxed Set (The Witcher, #1-3)","The Witcher,","1","2007","1216",,"4.49","1476","https://www.goodreads.com/book/show/34951137-the-witcher-boxed-set"
"47","Andrzej Sapkowski","Fantasy","4.26","The Time of Contempt (The Witcher, #2)","The Witcher,","2","2007","331",,"4.16","168290","https://www.goodreads.com/book/show/14781491-the-time-of-contempt"
"47","Andrzej Sapkowski","Fantasy","4.26","Baptism of Fire (The Witcher, #3)","The Witcher,","3","2007","400",,"4.26","140415","https://www.goodreads.com/book/show/18656031-baptism-of-fire"
"47","Andrzej Sapkowski","Fantasy","4.26","The Tower of the Swallow (The Witcher, #4)","The Witcher,","4","2007","448",,"4.22","119181","https://www.goodreads.com/book/show/18247597-the-tower-of-the-swallow"
"47","Andrzej Sapkowski","Fantasy","4.26","Narrenturm (Trylogia husycka, #1)","Trylogia husycka,","1","2007","640",,"4.03","13250","https://www.goodreads.com/book/show/1812595.Narrenturm"
"47","Andrzej Sapkowski","Fantasy","4.26","Boży bojownicy (Trylogia husycka, #2)","Trylogia husycka,","2","2007","635",,"4.19","7799","https://www.goodreads.com/book/show/1812654.Bo_y_bojownicy"
"47","Andrzej Sapkowski","Fantasy","4.26","Lux perpetua (Trylogia husycka, #3)","Trylogia husycka,","3","2007","608",,"4.13","6454","https://www.goodreads.com/book/show/1812661.Lux_perpetua"
"47","Andrzej Sapkowski","Fantasy","4.26","Wiedźmin",,,"2007","48","Young Adult","4.61","1340","https://www.goodreads.com/book/show/6940235-wied-min"
"47","Andrzej Sapkowski","Fantasy","4.26","Zaklínač (Zaklínač I. Poslední přání, #1/6)","Zaklínač I. Poslední přání,","1","2007","12",,"4.45","1145","https://www.goodreads.com/book/show/22401179-zakl-na"
"48","Stephen        King","Other","4.25","The Dark Man",,,"1969","88",,"4.12","3037","https://www.goodreads.com/book/show/17925150-the-dark-man"
"48","Stephen        King","Other","4.25","’Salem’s Lot",,,"1975","483",,"4.1","645818","https://www.goodreads.com/book/show/11590._Salem_s_Lot"
"48","Stephen        King","Other","4.25","The Shining (The Shining, #1)","The Shining,","1","1977","497",,"4.28","1670523","https://www.goodreads.com/book/show/11588.The_Shining"
"48","Stephen        King","Other","4.25","Doctor Sleep (The Shining, #2)","The Shining,","2","2013","531",,"4.13","290662","https://www.goodreads.com/book/show/16130549-doctor-sleep"
"48","Stephen        King","Other","4.25","Le Fléau 1/2",,,"1978","764",,"4.29","1684","https://www.goodreads.com/book/show/155549.Le_Fl_au_1_2"
"48","Stephen        King","Other","4.25","Le Fléau 2/2",,,"1978","795",,"4.31","1422","https://www.goodreads.com/book/show/155527.Le_Fl_au_2_2"
"48","Stephen        King","Other","4.25","Night Shift",,,"1978","409",,"4.04","195943","https://www.goodreads.com/book/show/10628.Night_Shift"
"48","Stephen        King","Other","4.25","Quitters, Inc",,,"1978","19",,"4.05","9473","https://www.goodreads.com/book/show/11572.Quitters_Inc"
"48","Stephen        King","Other","4.25","The Stand",,,"1978",,,"4.35","822977","https://www.goodreads.com/book/show/87591651-the-stand"
"48","Stephen        King","Other","4.25","Dark Forces: New Stories of Suspense and Supernatural Horror",,,"1980","551",,"4.08","2899","https://www.goodreads.com/book/show/973196.Dark_Forces"
"48","Stephen        King","Other","4.25","The Jaunt",,,"1981","25",,"4.17","5655","https://www.goodreads.com/book/show/52317884-the-jaunt"
"48","Stephen        King","Other","4.25","Creepshow",,,"1982","66",,"4.07","39203","https://www.goodreads.com/book/show/11580.Creepshow"
"48","Stephen        King","Other","4.25","Different Seasons",,,"1982","560",,"4.36","218940","https://www.goodreads.com/book/show/39662.Different_Seasons"
"48","Stephen        King","Other","4.25","Las cuatro estaciones: primavera/verano",,,"1982","354",,"4.2","2223","https://www.goodreads.com/book/show/17225778-las-cuatro-estaciones"
"48","Stephen        King","Other","4.25","Rita Hayworth and Shawshank Redemption",,,"1982","181",,"4.49","59913","https://www.goodreads.com/book/show/39664.Rita_Hayworth_and_Shawshank_Redemption"
"48","Stephen        King","Other","4.25","The Body",,,"1982","192","Young Adult","4.02","34993","https://www.goodreads.com/book/show/38926465-the-body"
"48","Stephen        King","Other","4.25","Carrie / 'Salem's Lot / The Shining",,,"1983","1096",,"4.57","20908","https://www.goodreads.com/book/show/5417.Carrie_Salem_s_Lot_The_Shining"
"48","Stephen        King","Other","4.25","Pet Sematary",,,"1983","580",,"4.08","681264","https://www.goodreads.com/book/show/33124137-pet-sematary"
"48","Stephen        King","Other","4.25","Uncle Otto's Truck",,,"1983","27",,"4.33","2551","https://www.goodreads.com/book/show/37541461-uncle-otto-s-truck"
"48","Stephen        King","Other","4.25","The Talisman (The Talisman, #1)","The Talisman,","1","1984","656",,"4.11","139710","https://www.goodreads.com/book/show/59219.The_Talisman"
"48","Stephen        King","Other","4.25","Black House (The Talisman, #2)","The Talisman,","2","2001","659",,"4.04","68188","https://www.goodreads.com/book/show/10607.Black_House"
"48","Stephen        King","Other","4.25","Selections from Skeleton Crew",,,"1985","4",,"4.31","9224","https://www.goodreads.com/book/show/666371.Selections_from_Skeleton_Crew"
